term_str,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
pretty,-0.045407895,0.0729974,-0.022959106,0.0847098,-0.1256583,0.10246902,-0.060613148,0.06387945,-0.15289058,0.14591135,-0.11522958,0.039436728,0.065742955,0.10931143,-0.10727046,-0.1117217,0.12772885,-0.11984772,-0.13901651,0.07747887,0.054801673,-0.07420421,-0.13528553,0.19498459,0.30458063,-0.07434628,-0.06328305,0.0035023433,-0.115336366,-0.02647346,-0.030512696,-0.18961897,-0.06855608,0.035966363,-0.0857531,0.22553134,0.13831899,-0.23295751,0.15449315,0.06913959,0.0135224145,-0.06085643,0.17795838,-0.03824928,0.043009453,0.07563936,0.0022522132,0.06343814,0.188319,-0.077979445,-0.000710054,-0.32692558,-0.06719523,0.08578167,0.1164176,0.027027486,-0.07965049,-0.013716819,-0.07382427,0.14148472,-0.10397338,-0.12409278,-0.281665,-0.095672555,0.09484669,0.043029476,-0.046613727,-0.06690029,-0.033154864,-0.046198413,0.008780177,-0.16544546,-0.23073176,-0.0890593,0.018787792,-0.08039238,0.06780304,-0.033591144,-0.18664421,-0.16678698,-0.12053987,-0.00826968,-0.11573335,0.037501756,-0.24894023,0.05652647,-0.22671397,-0.28757158,-0.1292859,0.036000967,-0.102213226,0.057602476,0.069369465,-0.056554515,0.03636687,-0.0041370937,0.10334747,-0.07039709,-0.13940112,-0.10552581
anything,0.02120689,-0.019602224,0.0122973295,0.23175979,0.0005212006,0.058477215,0.021283446,-0.022497322,-0.2719017,0.13145849,-0.2204719,0.049625892,0.21166308,0.33787325,-0.22585025,-0.20006882,0.052901432,-0.22960675,-0.37712047,0.1565342,0.07573103,-0.10063407,-0.009352547,0.10170189,0.19468191,-0.0214853,-0.084161274,0.024039028,-0.093255945,-0.10632182,-0.058399938,-0.07308667,-0.13728744,0.041168828,0.050382093,0.21725768,-0.07714065,-0.22002657,-0.017921677,0.05052278,0.06940894,-0.1612421,0.19117267,0.071896754,0.059258528,0.11932617,0.11640277,0.052547462,0.19658658,-0.09617669,-0.10130134,-0.40880644,0.062283333,0.06181228,0.10133784,-0.1571091,-0.19054121,-0.062524825,-0.08200485,0.09209779,-0.14130801,-0.3156049,-0.3989916,-0.13541608,0.047019348,0.099288285,0.036975943,-0.10601456,0.08530335,0.0005599465,-0.120011814,-0.21226484,-0.3055236,-0.032932084,-0.023108648,-0.102894984,0.100540385,0.121010385,-0.12887785,-0.2297041,0.017421087,-0.08472717,-0.012225447,0.17489134,-0.24039765,0.14893225,-0.17458107,-0.39237267,-0.1648039,0.05233396,-0.12326491,0.069115326,0.08422928,-0.1886209,0.026865344,0.113273226,0.04200763,-0.040695887,-0.07442557,-0.13633129
pig,-0.03723712,0.060264118,-0.019824859,0.070893176,-0.23655857,0.13015382,-0.056925658,0.12213327,-0.16079964,0.054714855,-0.12184269,0.014659884,0.082086734,0.117301725,-0.09257579,-0.06857017,0.12092042,-0.15168715,-0.103615366,0.06687158,0.053191412,-0.0928288,-0.09976062,0.2079374,0.26395738,0.010269378,-0.12042447,0.0012644645,-0.12262721,-0.03656744,-0.08084813,-0.192954,-0.13671054,-0.023723125,-0.03948506,0.13667825,0.20110382,-0.22976102,0.11549464,0.09241504,0.04574219,-0.05140145,0.22478728,-0.04921627,0.0035844848,0.102873996,-0.0061614695,0.06766303,0.12000142,0.008510394,-0.0684303,-0.3528709,-0.099941984,0.108444,0.11882231,-0.016631871,-0.028417042,0.044638947,-0.08163512,0.19959188,-0.03149628,-0.062311333,-0.29401794,-0.012157548,0.10734514,-0.0027975463,-0.0012261189,-0.046807207,-0.15658742,0.023249455,-0.024621036,-0.12814778,-0.16710243,-0.10239762,0.001293041,-0.14181605,0.0066420743,-0.041778132,-0.1089787,-0.23976082,-0.11241638,0.06562532,-0.108772114,0.07003143,-0.19871089,-0.005582535,-0.19459102,-0.23395939,-0.11030328,0.036115997,-0.09160914,0.13509573,0.108328454,-0.024318926,-0.016680432,0.005840701,0.068222314,-0.009992356,-0.06799208,-0.13409434
house,-0.07270591,0.10265705,-0.022241963,0.09529685,-0.24657182,0.1456923,-0.04089835,0.15592003,-0.18362963,0.06979359,-0.10297815,-0.018440286,0.08476301,0.12092702,-0.11522946,-0.043771245,0.12624525,-0.12013793,-0.104196474,0.12165101,0.04184446,-0.09890696,-0.08505354,0.2084315,0.23795374,0.010902965,-0.11020791,0.04727591,-0.14286378,-0.12579562,-0.09172719,-0.17357129,-0.09373996,-0.0065566567,-0.0011882273,0.102480754,0.1368053,-0.1938362,0.08029508,0.11799329,-0.0067278813,-0.027819704,0.23711823,-0.048057273,-0.044786926,0.069894,0.05677019,0.046900142,0.10001138,0.060768694,-0.061463863,-0.36211452,-0.120269135,0.063751526,0.09978389,-0.05694831,0.013897862,0.062231664,-0.114217564,0.18303591,-0.017267562,-0.094466284,-0.34723392,0.039510816,0.056692135,0.041061774,0.0012315436,-0.014979429,-0.18162644,-0.036098607,0.054391287,-0.1679969,-0.19819173,-0.09208572,0.050280437,-0.15496315,0.009699067,0.010021779,-0.16048634,-0.2741684,-0.095917165,0.10082649,-0.06793791,0.043213204,-0.24570574,-0.0089425035,-0.20648655,-0.24058597,-0.06600587,0.054851294,-0.1155362,0.14286874,0.090539575,-0.035537336,0.0017077796,0.0073013916,0.035505928,-0.005974342,-0.07336696,-0.10000264
care,-0.05043932,-0.005853863,-0.010684969,0.1295692,-0.16965175,0.11823552,-0.061056703,0.091679074,-0.19895986,0.0403204,-0.13241273,0.07684093,0.19381054,0.25518107,-0.2244694,-0.062470075,0.08458585,-0.16673538,-0.20972916,0.10462031,0.06687719,-0.070787035,-0.10243708,0.16467886,0.30265427,0.059552085,-0.119724676,0.06763233,-0.11939798,-0.12744376,-0.12199158,-0.18230796,-0.12731194,-0.019702315,0.07367693,0.02717091,0.059395205,-0.16599692,0.0023704015,0.1104964,-0.09158729,-0.078334175,0.23746201,0.009612531,-0.024889667,0.10183758,0.0909733,0.033794448,0.08294222,-0.017999472,-0.072270215,-0.4060902,-0.11309566,0.003984616,0.001202722,-0.13622412,-0.11357372,-0.008472756,-0.08218615,0.17795253,-0.04038144,-0.19511804,-0.43949458,-0.0032759637,0.0031895007,0.020395663,0.08123267,-0.11709811,-0.18950477,0.012110221,-0.0027160838,-0.16252798,-0.17102697,-0.024590326,0.0037394036,-0.17663136,0.03863836,-0.046036527,-0.10059702,-0.28586245,-0.06642064,-0.062046014,-0.08526717,0.15309875,-0.16228971,0.109273694,-0.090749525,-0.22811893,-0.03840545,0.09975977,-0.15058431,0.24323927,0.16721214,-0.13673608,-0.06891587,0.055695567,0.0044301744,0.05817473,-0.020226855,-0.20221788
until,-0.049084183,0.08475636,0.025086507,0.074778214,-0.2596359,0.21758942,-0.036533337,0.18876468,-0.18822743,0.018336872,-0.08902,-0.011925927,0.100713566,0.13884483,-0.15936351,-0.030435242,0.14435327,-0.1919887,-0.1568823,0.15388505,0.088379584,-0.1463951,-0.072712936,0.23807663,0.21214111,0.018615749,-0.07455447,0.096187115,-0.14272575,-0.14144155,-0.067638025,-0.21396157,-0.105685905,-0.016093021,-0.020143637,0.11767694,0.14851838,-0.16424651,0.07949462,0.04929822,-0.008600772,0.0028404286,0.2608919,-0.045152217,-0.02793157,0.0958484,0.047444757,0.047911916,0.10117321,0.05270127,-0.043596428,-0.360327,-0.1483026,0.084388696,0.10306351,-0.09656387,-0.0147179505,0.086882114,-0.06432343,0.13709521,-0.040064614,-0.09854345,-0.32989693,0.042159483,0.08917268,0.019319769,-0.016051643,0.015498681,-0.21076877,-0.01100756,0.01422962,-0.14638568,-0.14023066,-0.1258669,0.0122425165,-0.13715406,0.04295462,0.01915677,-0.14851925,-0.20348175,-0.07571014,0.096979104,-0.107146725,0.09113642,-0.236258,-0.019174896,-0.2175613,-0.21989779,-0.06981033,0.049392458,-0.15964358,0.13739596,0.07713828,-0.05270662,0.03280661,-0.017786581,0.05501407,0.0050297887,-0.051990584,-0.13775772
next,-0.085391656,0.12700596,0.016606633,0.108914554,-0.27076662,0.17413308,-0.07232694,0.18421423,-0.20526348,0.019871267,-0.11954193,0.034171376,0.11764738,0.16578068,-0.16039385,-0.030675141,0.1265841,-0.15871021,-0.14796406,0.13607176,0.058990177,-0.0994784,-0.11353714,0.1946235,0.2724502,-0.044947274,-0.08970781,0.05963015,-0.15832533,-0.18231353,-0.10445032,-0.14080876,-0.09632225,-0.0045565427,0.009841294,0.08777275,0.112842634,-0.120412774,0.07090602,0.12227372,-0.01981602,-0.030120404,0.23153545,-0.017476156,-0.042047,0.034094676,0.1247757,0.039014794,0.058893085,0.09844821,-0.056970082,-0.38934314,-0.1416638,0.028837861,0.08625991,-0.086162776,-0.0023449725,0.072561376,-0.09603574,0.13359365,-0.0237508,-0.08088645,-0.34332973,0.071707875,-0.0043508927,0.047330596,0.0074665514,0.0011196762,-0.2754722,-0.010047435,0.06907596,-0.16253068,-0.20921987,-0.11527361,0.023498142,-0.176226,0.01313026,0.037522323,-0.12126059,-0.27442273,-0.09223169,0.12297247,-0.063751236,0.04546678,-0.22398303,0.0076072346,-0.18057176,-0.18652548,0.01699897,0.03740214,-0.16785435,0.16655995,0.096697785,-0.032859396,-0.02644393,-0.0037502178,0.026436169,0.012779178,-0.039323803,-0.10682865
jiro,-0.005945615,0.042968925,-0.026288725,0.07665667,-0.17554107,0.115025915,-0.055822413,0.09822477,-0.1812696,0.08011321,-0.12814043,0.012801188,0.102161855,0.16781764,-0.15629086,-0.09453302,0.13264641,-0.14144601,-0.17503594,0.06701414,0.07523556,-0.107975416,-0.06886939,0.18997386,0.23046777,-0.0011841978,-0.11871102,0.013355648,-0.15467633,-0.045491874,-0.077582106,-0.16233152,-0.12414985,-0.011951988,-0.03486472,0.16552281,0.09869515,-0.19965681,0.10486535,0.053456735,0.04943756,-0.06484442,0.19820048,-0.034104165,0.0033128909,0.13520478,0.019841734,0.07281024,0.14268047,-0.03141339,-0.06340806,-0.32883042,-0.06823778,0.078549534,0.10201018,-0.029213047,-0.103489995,-0.0054972586,-0.07366329,0.15751664,-0.07444536,-0.11278103,-0.30454266,-0.045255985,0.08564413,0.042828985,-0.021766065,-0.115166925,-0.084160715,-0.013089863,-0.04830444,-0.14458986,-0.20154123,-0.08517608,-0.01730826,-0.11087858,0.017354382,-0.03505581,-0.13310176,-0.22021933,-0.08698779,0.0023600631,-0.098354936,0.11136171,-0.1932009,0.05631789,-0.20055129,-0.26772764,-0.119648926,0.04252968,-0.078675635,0.09944463,0.10053891,-0.06886345,0.038437486,0.013271196,0.077503785,-0.03427983,-0.07679438,-0.13217735
other,-0.023518872,0.14038429,-0.0063172826,0.05708945,-0.3616473,0.22743407,-0.049684312,0.21167219,-0.19166815,-0.023442144,-0.08931613,-0.033541564,0.09109969,0.1349692,-0.12089462,0.0300086,0.12772849,-0.16547474,-0.055367384,0.18171446,0.051820345,-0.1677056,-0.04990558,0.25335398,0.21734211,0.01438086,-0.091751605,0.021869855,-0.18351018,-0.11411317,-0.07262532,-0.23909415,-0.09844888,-0.005096038,-0.008061164,0.0465374,0.20991194,-0.13004424,0.100092754,0.10542382,0.019197458,0.0007417761,0.29883972,-0.070734434,-0.04247492,0.06439267,0.020624815,0.07820966,0.043657936,0.07946738,-0.043015443,-0.39029488,-0.1509749,0.117655724,0.115191236,-0.09463629,0.0019749526,0.11277669,-0.09338716,0.16823152,0.049425077,-0.038441572,-0.34049642,0.09124664,0.10680962,-0.009586814,0.011732837,-0.010576788,-0.25438184,-0.02297719,0.09355146,-0.15529774,-0.12809128,-0.15365443,0.048223544,-0.13153416,0.003289539,-0.0008087339,-0.13104874,-0.25563318,-0.045147307,0.1752569,-0.12215651,0.057154037,-0.22958985,-0.016769618,-0.22698933,-0.22558211,-0.023430496,0.039643638,-0.14194232,0.17374289,0.07866015,0.02400748,-0.01029325,-0.016382245,0.045480065,0.04004585,-0.055528168,-0.13274145
true,-0.13534635,0.13763505,0.016814496,0.14738268,-0.17687851,0.15014932,-0.06495683,0.094233096,-0.14935258,0.12801495,-0.09650552,0.03051588,0.08941554,0.10004496,-0.06889636,-0.090827,0.07636341,-0.17051603,-0.10670378,0.15208338,0.030362686,-0.107281715,-0.12675962,0.17837495,0.28784892,-0.04304822,-0.04781472,0.0067935544,-0.095850565,-0.10023667,-0.02679907,-0.19977316,-0.038056422,0.0517859,-0.07013636,0.18304612,0.12400973,-0.21536043,0.107289866,0.081248604,0.024354963,-0.004298577,0.20941663,-0.029330473,0.032349635,0.017495336,0.033102136,0.039927006,0.1527362,-0.010420764,0.0060622143,-0.38788033,-0.077186815,0.059016638,0.14704981,-0.019134637,-0.0029679397,0.062902,-0.10166791,0.14422928,-0.06553614,-0.12760255,-0.30416003,-0.046603262,0.07098081,0.04630737,-0.0053814575,0.021570139,-0.13576308,-0.03920957,0.05532437,-0.21632178,-0.24062636,-0.11890036,0.07453069,-0.08349246,0.12739968,0.052304193,-0.18154007,-0.17391841,-0.09354121,0.09622059,-0.072478265,-0.0223007,-0.29872862,-0.01648273,-0.2671534,-0.2594893,-0.07891997,0.0049305423,-0.12503338,0.05722503,0.047012955,-0.019956917,-0.0031149648,0.024171183,0.08990025,-0.053775575,-0.14205956,-0.0724065
being,-0.038341172,0.129398,0.014816696,0.08260807,-0.26346692,0.20904131,-0.038399335,0.18256585,-0.15673171,0.06677472,-0.08279334,0.009204997,0.06457924,0.15022995,-0.073357336,-0.02454126,0.1266642,-0.18086943,-0.051979817,0.13474126,0.07559734,-0.09527379,-0.11733875,0.2798283,0.28837276,-0.026400134,-0.08559755,0.04165167,-0.15938334,-0.108498104,-0.0549817,-0.24397671,-0.10712263,-0.0052493885,0.0068520918,0.08689003,0.18462422,-0.13306358,0.1187763,0.059728656,-0.034451865,0.009942175,0.25955698,-0.048491362,-0.05294367,0.0835902,0.011137851,0.08516694,0.10927029,0.031386927,-0.0035375466,-0.34325433,-0.15967788,0.07282795,0.065691285,-0.09726237,-0.001797777,0.04645759,-0.024246426,0.16452941,0.013219682,-0.079155795,-0.317187,0.03600947,0.0904025,0.0063259806,-0.009915617,0.0014152996,-0.23188725,-0.029221186,0.06306265,-0.16849773,-0.18025735,-0.15738519,0.07820939,-0.08390494,0.011582722,-0.01585339,-0.1590082,-0.22030306,-0.08732796,0.056698155,-0.13157427,0.042232096,-0.2514025,-0.011726381,-0.23454021,-0.23633192,-0.049279284,0.04425704,-0.14151515,0.1480198,0.10397854,-0.01434843,0.0038916513,-0.018102253,0.052917574,0.013874803,-0.08949505,-0.12870562
master,-0.0033256344,0.07314004,0.019965515,0.0980482,-0.20073818,0.12541987,-0.032661207,0.10727997,-0.17746063,0.08297977,-0.14439961,0.0506975,0.1166122,0.14786905,-0.15513662,-0.089507446,0.122870095,-0.16873206,-0.114494406,0.09262416,0.06496665,-0.0722357,-0.10935954,0.1812576,0.25400692,-0.016192526,-0.107330866,0.0466475,-0.12831248,-0.09149007,-0.034426145,-0.1874986,-0.08593269,0.0055758897,-0.025065871,0.10700468,0.120291345,-0.15453479,0.08739289,0.08195117,-0.022135116,-0.08299921,0.20680223,-0.012479096,0.0072336537,0.092450194,0.030687563,0.087764464,0.11513953,-0.00088507106,-0.025990568,-0.33515084,-0.10129007,0.053902913,0.09146366,-0.045646153,-0.07627213,0.014656963,-0.06808134,0.15701672,-0.061662223,-0.10003456,-0.3438258,-0.01094758,0.07435719,0.033299293,-0.0005395368,-0.029188609,-0.16530256,0.018985366,-0.02771001,-0.12684117,-0.1977588,-0.077618174,0.034840383,-0.09513861,0.05867937,-0.0027350031,-0.13019139,-0.2346042,-0.066457756,0.014605975,-0.103870116,0.11155183,-0.21179333,0.029822614,-0.16694915,-0.2632071,-0.08226504,0.043305524,-0.16317596,0.13568246,0.09286022,-0.10607708,-0.0040912027,0.006286674,0.03445998,0.00995677,-0.0810305,-0.15965883
turn,0.040310357,0.008149745,-0.011010605,0.044055622,-0.22502732,0.12911198,-0.056147765,0.09368461,-0.22305463,-0.011081256,-0.17534111,0.048244894,0.15318908,0.23602471,-0.21273623,-0.100796305,0.15248746,-0.20877218,-0.2483073,0.06574477,0.10237944,-0.12198059,-0.066220395,0.1926958,0.20511082,-0.005238126,-0.13923602,0.030307492,-0.13305043,-0.058347534,-0.061213855,-0.17075181,-0.17083277,-0.015470042,0.019799853,0.12048862,0.107899345,-0.18665433,0.053820923,0.05533468,0.042811792,-0.11218709,0.21757573,-0.011238663,-0.0102481665,0.1949894,0.019270942,0.10771699,0.12351119,-0.011111849,-0.10792117,-0.34959817,-0.087728344,0.09167692,0.08079336,-0.05095582,-0.18730642,-0.018060211,-0.077088736,0.13680539,-0.092151076,-0.10650179,-0.3213111,-0.05030016,0.098925054,0.04433039,0.012599717,-0.13256298,-0.10381577,0.055818126,-0.10078195,-0.09348544,-0.19738802,-0.07364477,-0.07582696,-0.13137826,-0.023701422,-0.06583366,-0.07149329,-0.29058284,-0.093288995,-0.017259028,-0.118900515,0.19835278,-0.14812914,0.10553852,-0.16553158,-0.26555747,-0.10915047,0.0637249,-0.13576582,0.14503138,0.12118934,-0.11714612,0.0527144,-0.00871492,0.038963642,0.025258208,-0.025155317,-0.17953378
ok,-0.048436012,0.030550659,-0.028886432,0.08577485,-0.22729781,0.08364096,-0.10323563,0.101301014,-0.20256281,0.047349006,-0.11932014,0.029026931,0.15054202,0.17072959,-0.16131535,-0.12556729,0.14361079,-0.1456988,-0.21021667,0.03596424,0.066954866,-0.09134497,-0.09092271,0.18301985,0.23347835,0.0019205034,-0.1751617,0.013469843,-0.14491631,-0.021233663,-0.13794416,-0.19417098,-0.13784924,-0.02673954,-0.013883264,0.14876129,0.08542312,-0.23181756,0.077155285,0.105241075,0.020419212,-0.086043864,0.22117288,-0.034690134,0.010039996,0.12194352,0.07998229,0.07117976,0.097680606,0.0047456487,-0.12846674,-0.34048373,-0.09115104,0.04926069,0.10171917,-0.033731613,-0.08468571,0.005388351,-0.13308765,0.21106476,-0.08491167,-0.09931372,-0.32948402,-0.040678684,0.06535473,0.04197854,0.0035443027,-0.13678238,-0.10296524,0.0029084831,-0.032792516,-0.15394524,-0.21795744,-0.064874075,-0.035381988,-0.15610278,-0.020458572,-0.06585764,-0.127806,-0.28890434,-0.099753276,0.01586087,-0.08054514,0.12274452,-0.16813917,0.09008089,-0.12323422,-0.26897758,-0.096496806,0.049528707,-0.07511391,0.15555322,0.12274117,-0.09593382,-0.0023634671,0.016524598,0.060382564,-0.014434286,-0.025613029,-0.12282392
die,-0.021095714,0.05181574,-0.0030738115,0.07826695,-0.1858727,0.16310291,-0.027899522,0.11097265,-0.22229208,0.0367969,-0.17745866,0.011236302,0.16246916,0.20494156,-0.18837985,-0.029417964,0.103927314,-0.21640329,-0.27755016,0.13192241,0.053544782,-0.14687838,-0.06457406,0.18780997,0.2243883,0.02478624,-0.097291194,0.08113209,-0.10674539,-0.13027923,-0.12692448,-0.14224568,-0.19000831,-0.0112896655,0.031319994,0.1414462,0.08317918,-0.1812214,0.047847133,0.04361675,0.027463168,-0.0849542,0.2124725,-0.0105112195,-0.042351145,0.17280692,0.06538163,0.04630478,0.14829805,0.012244024,-0.05054068,-0.36047646,-0.08113852,0.075443566,0.10174956,-0.11891237,-0.12322458,-0.0061664097,-0.11332538,0.11928699,-0.116502956,-0.18830098,-0.34232733,-0.021288171,0.050500624,0.04245511,0.012886081,-0.10525079,-0.13725658,0.0009542136,-0.045624092,-0.16393767,-0.22809562,-0.06907227,-0.06643493,-0.15513735,0.01580414,0.00050796766,-0.10909627,-0.26246256,-0.10205643,-0.008346184,-0.09204983,0.17399254,-0.18171361,0.0944818,-0.19772997,-0.27335736,-0.09600597,0.040582005,-0.10140846,0.15921162,0.15255496,-0.09399284,0.04718267,0.0045263367,0.05928785,0.007311333,-0.05287308,-0.15970817
many,0.006278361,0.08225838,0.031767383,0.10785034,-0.21143469,0.22234377,-0.0038970115,0.18882538,-0.1672154,0.096060224,-0.07466045,-0.026696706,0.12102316,0.17287038,-0.16890863,-0.041747805,0.10217587,-0.17224899,-0.13063514,0.18740886,0.096482106,-0.14333823,-0.09139463,0.22495103,0.22850724,0.0072937384,-0.04146154,0.08108031,-0.13770977,-0.14174022,0.04882181,-0.18376414,-0.08861653,0.03652479,-0.025372636,0.13797002,0.0930474,-0.13439797,0.11078586,0.032476593,0.020379169,-0.011977959,0.20750283,-0.017663896,-0.0131958425,0.12105685,0.0077996436,0.068154186,0.15354165,0.019982914,0.040603396,-0.37696907,-0.07341644,0.07168499,0.09942616,-0.09567585,-0.021014124,0.079622485,-0.044252235,0.09818646,-0.06187202,-0.13941422,-0.341148,-0.0084547205,0.10698745,0.06277768,-0.039722767,0.016176421,-0.1350297,-0.08184996,0.042657737,-0.19178303,-0.21235687,-0.12563044,0.0861494,-0.061553236,0.13031253,0.08980857,-0.21042837,-0.16920236,-0.02268801,0.046849426,-0.12774289,0.06842315,-0.32819203,-0.031360585,-0.2855188,-0.29264444,-0.101475194,0.100418836,-0.17784363,0.06249331,0.052245792,-0.079191454,0.07225911,0.019065477,0.072835475,-0.0586536,-0.1278296,-0.10348911
feel,0.024950258,0.0345057,0.026526246,0.107355654,-0.06611545,0.116330795,-0.02179788,0.057810254,-0.16835469,0.16805692,-0.11532926,0.06809124,0.063166745,0.14209954,-0.16425835,-0.081095815,0.15350585,-0.2024042,-0.22000127,0.15476769,0.09406048,-0.076952495,-0.146065,0.17442523,0.28237355,-0.07392197,-0.009806822,0.042024776,-0.07429122,-0.115343824,-0.034403607,-0.1822668,-0.08248856,0.0032271564,-0.070137106,0.22219928,0.1323995,-0.17247398,0.1263286,0.031903844,-0.0049893623,-0.05390445,0.1380904,0.044290103,0.012509533,0.11090385,0.053924672,0.10014525,0.2249559,-0.1269296,0.013836998,-0.3103085,0.0017271979,0.051730294,0.08672846,-0.06223201,-0.1547042,-0.05193942,0.00365385,0.0844314,-0.082771234,-0.18569027,-0.36181676,-0.11400522,0.0734882,0.09275175,-0.03852626,-0.05658938,-0.035394423,0.0015480488,-0.008778194,-0.1450337,-0.25603995,-0.116647355,-0.007866951,-0.037127476,0.06810536,0.036462,-0.14281918,-0.20500289,-0.13280275,-0.09843869,-0.10090709,0.10878359,-0.27847758,0.07177397,-0.17914465,-0.31742528,-0.1734215,0.0259905,-0.17162062,0.051525217,0.13911793,-0.10440231,0.05433712,0.013149036,0.11356324,-0.051950313,-0.1426382,-0.18098235
hard,-0.020295681,0.057089716,0.014598152,0.063764244,-0.19865641,0.15179105,-0.055920843,0.13430318,-0.19139004,0.075092554,-0.11946462,0.0102443425,0.11659763,0.16522314,-0.15045094,-0.10084896,0.13328767,-0.17044723,-0.17618969,0.08975299,0.09667212,-0.09817495,-0.11139997,0.20677379,0.26963872,-0.0056723533,-0.100008376,0.04294264,-0.11380064,-0.055143602,-0.032132443,-0.19376151,-0.084918156,0.01790907,-0.04927357,0.1758883,0.115384325,-0.19378294,0.08336857,0.04537081,0.016144464,-0.03961826,0.19726764,-0.022246754,0.026043426,0.09264865,0.017751615,0.07284779,0.1537589,-0.0034063228,-0.036253322,-0.36425433,-0.074892014,0.077429734,0.118726544,-0.034691423,-0.07825221,0.0135913035,-0.078125544,0.13300438,-0.09548849,-0.11858475,-0.31590274,-0.05831631,0.10323664,0.04336904,-0.03124536,-0.03903871,-0.111237265,-0.02974264,-0.0013852721,-0.16620898,-0.18918945,-0.11146762,0.010688824,-0.11691085,0.064454935,-0.03043612,-0.17233105,-0.2119182,-0.08026927,-0.0014561298,-0.10228773,0.09473198,-0.26250336,0.016745545,-0.21879297,-0.2831706,-0.097994804,0.06110251,-0.1392837,0.0909877,0.06877599,-0.07107654,0.037690572,-0.016204385,0.07811858,-0.034064706,-0.08986137,-0.13230331
