film_name,term_str,n
pom_poko,honored,1
pom_poko,honors,1
pom_poko,hooray,2
pom_poko,hope,5
pom_poko,hoped,1
pom_poko,hopelessness,1
pom_poko,hoping,2
pom_poko,hoppers,1
pom_poko,hotheaded,1
pom_poko,hours,1
pom_poko,house,2
pom_poko,housing,2
pom_poko,how,26
pom_poko,however,8
pom_poko,huge,1
pom_poko,huh,7
pom_poko,hum,3
pom_poko,human,20
pom_poko,humans,77
pom_poko,humbled,1
pom_poko,humidity,1
pom_poko,hundred,1
pom_poko,hungry,1
pom_poko,hunted,1
pom_poko,hunter,6
pom_poko,hunting,1
pom_poko,hurrah,2
pom_poko,hurray,1
pom_poko,hurried,1
pom_poko,hurry,2
pom_poko,hurt,2
pom_poko,husky,1
pom_poko,hydra,1
pom_poko,i,174
pom_poko,ice,2
pom_poko,idea,5
pom_poko,ideal,1
pom_poko,idiots,2
pom_poko,if,42
pom_poko,ignore,1
pom_poko,ii,1
pom_poko,iii,2
pom_poko,ill,1
pom_poko,illegal,1
pom_poko,ima,1
pom_poko,imagination,2
pom_poko,immediate,1
pom_poko,immediately,5
pom_poko,impersonating,1
pom_poko,important,1
pom_poko,impossible,1
pom_poko,impressive,1
pom_poko,improve,1
pom_poko,improved,1
pom_poko,in,108
pom_poko,incensed,1
pom_poko,inch,1
pom_poko,incident,1
pom_poko,incidents,2
pom_poko,inconvenience,1
pom_poko,indeed,3
pom_poko,inevitably,1
pom_poko,infernal,1
pom_poko,inflict,1
pom_poko,injuries,1
pom_poko,injustice,1
pom_poko,insane,1
pom_poko,insanity,1
pom_poko,inside,2
pom_poko,inspired,1
pom_poko,instant,1
pom_poko,instead,2
pom_poko,instructors,1
pom_poko,intense,1
pom_poko,intention,2
pom_poko,interest,1
pom_poko,interfere,1
pom_poko,internal,1
pom_poko,interview,2
pom_poko,into,20
pom_poko,introduce,1
pom_poko,intruders,1
pom_poko,investigate,1
pom_poko,investigation,1
pom_poko,invite,1
pom_poko,ironclad,1
pom_poko,irrefutable,1
pom_poko,is,86
pom_poko,island,21
pom_poko,islands,2
pom_poko,it,159
pom_poko,its,2
pom_poko,iv,2
pom_poko,jackpot,1
pom_poko,jail,1
pom_poko,jerky,1
pom_poko,job,1
pom_poko,jobs,1
pom_poko,join,1
pom_poko,joking,1
pom_poko,journey,7
pom_poko,journeys,1
pom_poko,joyous,1
pom_poko,judgment,3
pom_poko,jump,1
pom_poko,just,57
pom_poko,justice,1
pom_poko,kamikaze,2
pom_poko,keep,6
pom_poko,keeps,2
pom_poko,kept,3
pom_poko,key,1
pom_poko,kick,5
pom_poko,kid,3
pom_poko,kidding,1
pom_poko,kids,3
pom_poko,kill,4
pom_poko,killed,3
pom_poko,kinchô,14
pom_poko,kind,4
pom_poko,kinda,2
pom_poko,kiss,1
pom_poko,kitchen,1
pom_poko,kiyo,1
pom_poko,knew,5
pom_poko,knock,1
pom_poko,knocked,1
pom_poko,know,28
pom_poko,knowing,1
pom_poko,known,3
pom_poko,knows,1
pom_poko,koharu,2
pom_poko,kumamoto,2
pom_poko,labelle,1
pom_poko,labor,1
pom_poko,lack,1
pom_poko,land,8
pom_poko,landowner,1
pom_poko,landslides,1
pom_poko,large,2
pom_poko,largest,1
pom_poko,last,13
pom_poko,late,5
pom_poko,later,1
pom_poko,laughing,1
pom_poko,launch,1
pom_poko,laws,1
pom_poko,lazy,3
pom_poko,lead,2
pom_poko,leader,1
pom_poko,leaf,1
pom_poko,leafs,1
pom_poko,learn,2
pom_poko,learned,1
pom_poko,learning,1
pom_poko,least,4
pom_poko,leave,6
pom_poko,leaves,1
pom_poko,leaving,2
pom_poko,lecture,2
pom_poko,led,4
pom_poko,left,4
pom_poko,legs,1
pom_poko,lending,1
pom_poko,less,2
pom_poko,lesser,1
pom_poko,lesson,3
pom_poko,let,22
pom_poko,lets,1
pom_poko,letter,3
pom_poko,letting,2
pom_poko,level,3
pom_poko,leveled,1
pom_poko,leveling,1
pom_poko,liar,2
pom_poko,liars,1
pom_poko,life,7
pom_poko,lifestyle,2
pom_poko,like,43
pom_poko,limit,1
pom_poko,line,1
pom_poko,listen,5
pom_poko,literally,1
pom_poko,litter,1
pom_poko,little,16
pom_poko,live,11
pom_poko,lives,3
pom_poko,living,11
pom_poko,ll,37
pom_poko,lo,1
pom_poko,loaded,1
pom_poko,local,1
pom_poko,locate,1
pom_poko,location,1
pom_poko,loft,1
pom_poko,long,10
pom_poko,longer,2
pom_poko,look,18
pom_poko,looked,2
pom_poko,looking,3
pom_poko,looks,1
pom_poko,lose,6
pom_poko,loser,1
pom_poko,lost,6
pom_poko,lot,2
pom_poko,loudly,1
pom_poko,love,5
pom_poko,loved,1
pom_poko,lovely,1
pom_poko,lovers,1
pom_poko,loves,1
pom_poko,lucrative,1
pom_poko,lunatics,1
pom_poko,luxurious,1
pom_poko,m,26
pom_poko,machines,1
pom_poko,mad,1
pom_poko,made,6
pom_poko,madness,1
pom_poko,magnificent,1
pom_poko,main,1
pom_poko,maintain,1
pom_poko,make,15
pom_poko,makes,4
pom_poko,making,2
pom_poko,male,4
pom_poko,males,1
pom_poko,man,6
pom_poko,manage,1
pom_poko,managed,1
pom_poko,manpooko,3
pom_poko,many,15
pom_poko,mark,1
pom_poko,married,3
pom_poko,masks,1
pom_poko,massacre,1
pom_poko,massive,2
pom_poko,master,23
pom_poko,mastered,2
pom_poko,mastermind,1
pom_poko,masterpiece,1
pom_poko,masters,16
pom_poko,mastery,1
pom_poko,match,1
pom_poko,materials,1
pom_poko,matter,5
pom_poko,matters,1
pom_poko,may,6
pom_poko,maybe,5
pom_poko,maze,1
pom_poko,me,48
pom_poko,mean,6
pom_poko,means,3
pom_poko,meant,1
pom_poko,meanwhile,6
pom_poko,measly,1
pom_poko,media,1
pom_poko,meet,2
pom_poko,meeting,6
pom_poko,melted,1
pom_poko,memorable,1
pom_poko,men,2
pom_poko,mental,3
pom_poko,mentally,1
pom_poko,mess,1
pom_poko,message,2
pom_poko,mice,2
pom_poko,middle,1
pom_poko,midnight,1
pom_poko,might,5
pom_poko,miles,2
pom_poko,mind,3
pom_poko,mine,1
pom_poko,minute,4
pom_poko,miraculously,1
pom_poko,miss,2
pom_poko,missing,1
pom_poko,mission,1
pom_poko,mist,1
pom_poko,mistake,2
pom_poko,mister,1
pom_poko,mm,1
pom_poko,mmm,5
pom_poko,mmmmm,1
pom_poko,moles,1
pom_poko,mom,4
pom_poko,moment,4
pom_poko,money,6
pom_poko,monitor,2
pom_poko,monitored,1
pom_poko,monk,1
pom_poko,monster,1
pom_poko,monsters,3
pom_poko,monthly,1
pom_poko,months,5
pom_poko,moon,5
pom_poko,moonlight,1
pom_poko,moonlit,1
pom_poko,more,21
pom_poko,morning,2
pom_poko,most,8
pom_poko,mostly,1
pom_poko,mother,1
pom_poko,motion,3
pom_poko,motto,1
pom_poko,mountain,4
pom_poko,mountains,3
pom_poko,mouse,7
pom_poko,mouth,1
pom_poko,mouths,1
pom_poko,move,3
pom_poko,moved,4
pom_poko,moves,1
pom_poko,moving,2
pom_poko,mr,12
pom_poko,much,10
pom_poko,multiple,1
pom_poko,murder,1
pom_poko,murderer,1
pom_poko,must,18
pom_poko,my,33
pom_poko,myself,2
pom_poko,mystery,1
pom_poko,na,10
pom_poko,name,1
pom_poko,nationwide,1
pom_poko,natural,1
pom_poko,nature,2
pom_poko,near,6
pom_poko,nearly,2
pom_poko,necessary,1
pom_poko,neck,2
pom_poko,need,15
pom_poko,needed,4
pom_poko,needles,1
pom_poko,needless,1
pom_poko,needs,1
pom_poko,negotiated,1
pom_poko,neither,2
pom_poko,nervous,1
pom_poko,never,17
pom_poko,nevertheless,2
pom_poko,new,22
pom_poko,news,8
pom_poko,newspapers,2
pom_poko,next,6
pom_poko,nice,2
pom_poko,nicely,1
pom_poko,night,7
pom_poko,nirvana,2
pom_poko,nnno,1
pom_poko,no,44
pom_poko,noble,1
pom_poko,nobody,2
pom_poko,nonsense,1
pom_poko,nor,1
pom_poko,normal,1
pom_poko,noses,1
pom_poko,not,66
pom_poko,nothing,5
pom_poko,nothings,1
pom_poko,notice,1
pom_poko,noticed,2
pom_poko,notnot,1
pom_poko,notoriously,1
pom_poko,now,43
pom_poko,nt,116
pom_poko,number,3
pom_poko,numbers,1
pom_poko,numerous,1
pom_poko,nurse,1
pom_poko,nursed,1
pom_poko,nursery,1
pom_poko,nuts,1
pom_poko,objectives,1
pom_poko,objects,1
pom_poko,observation,1
pom_poko,obtained,1
pom_poko,occupied,1
pom_poko,occur,2
pom_poko,occurring,1
pom_poko,odd,1
pom_poko,oddly,1
pom_poko,of,248
pom_poko,off,13
pom_poko,offerings,1
pom_poko,official,1
pom_poko,oh,20
pom_poko,ok,4
pom_poko,oke,9
pom_poko,okiyo,3
pom_poko,old,9
pom_poko,older,1
pom_poko,on,80
pom_poko,once,5
pom_poko,one,34
pom_poko,ones,13
pom_poko,only,19
pom_poko,ooh,2
pom_poko,ooo,1
pom_poko,openly,1
pom_poko,operation,19
pom_poko,operational,1
pom_poko,operations,1
pom_poko,opponent,1
pom_poko,oppose,1
pom_poko,opposed,1
pom_poko,opposing,1
pom_poko,or,27
pom_poko,order,3
pom_poko,ordinary,1
pom_poko,organize,1
pom_poko,original,1
pom_poko,oroku,8
pom_poko,osho,12
pom_poko,other,12
pom_poko,others,1
pom_poko,otherwise,1
pom_poko,our,75
pom_poko,ourselves,1
pom_poko,out,46
pom_poko,outcome,1
pom_poko,outdo,1
pom_poko,outside,1
pom_poko,over,15
pom_poko,overly,1
pom_poko,overwhelmed,2
pom_poko,overwhelmingly,1
pom_poko,ow,1
pom_poko,own,6
pom_poko,pachinko,1
pom_poko,pain,2
pom_poko,paint,1
pom_poko,panic,1
pom_poko,paper,1
pom_poko,parade,14
pom_poko,parades,1
pom_poko,paradise,1
pom_poko,park,6
pom_poko,parks,1
pom_poko,parlor,1
pom_poko,part,4
pom_poko,partially,1
pom_poko,participants,1
pom_poko,participate,1
pom_poko,participated,1
pom_poko,participating,1
pom_poko,partied,1
pom_poko,parties,1
pom_poko,partnership,1
pom_poko,party,4
pom_poko,pass,3
pom_poko,passes,1
pom_poko,past,2
pom_poko,pathetic,1
pom_poko,pay,5
pom_poko,paying,1
pom_poko,peace,3
pom_poko,peaceful,1
pom_poko,pelt,2
pom_poko,pelts,1
pom_poko,penguins,1
pom_poko,pennies,1
pom_poko,people,7
pom_poko,pepperoni,1
pom_poko,perfect,1
pom_poko,perfectly,1
pom_poko,performances,1
pom_poko,performed,1
pom_poko,perhaps,1
pom_poko,permit,1
pom_poko,persimmon,1
pom_poko,petered,1
pom_poko,phenomenal,1
pom_poko,physical,1
pom_poko,physically,1
pom_poko,pick,1
pom_poko,picking,1
pom_poko,pickled,1
pom_poko,pickmeup,1
pom_poko,pickmeups,1
pom_poko,picture,1
pom_poko,piece,2
pom_poko,pile,2
pom_poko,pine,1
pom_poko,pizza,1
pom_poko,place,7
pom_poko,plan,11
pom_poko,plane,1
pom_poko,planned,1
pom_poko,plans,1
pom_poko,plant,1
pom_poko,plants,1
pom_poko,play,2
pom_poko,played,1
pom_poko,playful,1
pom_poko,playing,2
pom_poko,plays,1
pom_poko,plea,1
pom_poko,pleasant,1
pom_poko,please,11
pom_poko,pleased,2
pom_poko,pleasure,1
pom_poko,plenty,1
pom_poko,plums,1
pom_poko,plunged,1
pom_poko,point,4
pom_poko,poko,7
pom_poko,police,8
pom_poko,policeman,1
pom_poko,policies,1
pom_poko,political,1
pom_poko,polluted,1
pom_poko,pom,23
pom_poko,pompom,1
pom_poko,pompompom,1
pom_poko,ponkichi,7
pom_poko,poor,2
pom_poko,poorly,1
pom_poko,popcorn,1
pom_poko,pops,1
pom_poko,popular,2
pom_poko,popularity,1
pom_poko,portion,1
pom_poko,posed,1
pom_poko,posing,1
pom_poko,positive,4
pom_poko,possession,1
pom_poko,possible,2
pom_poko,possibly,2
pom_poko,post,1
pom_poko,postponed,1
pom_poko,potato,1
pom_poko,pouch,2
pom_poko,power,1
pom_poko,powerful,2
pom_poko,practice,5
pom_poko,praise,5
pom_poko,prank,1
pom_poko,pranks,3
pom_poko,pray,2
pom_poko,prayer,1
pom_poko,precedence,1
pom_poko,predicted,2
pom_poko,prefer,1
pom_poko,prepare,1
pom_poko,prepared,1
pom_poko,preparing,1
pom_poko,presented,1
pom_poko,preserves,1
pom_poko,preserving,1
pom_poko,president,5
pom_poko,pretend,1
pom_poko,pretended,1
pom_poko,pretty,3
pom_poko,prevail,1
pom_poko,prevent,2
pom_poko,previous,1
pom_poko,priest,1
pom_poko,prime,1
pom_poko,primed,1
pom_poko,private,1
pom_poko,probably,1
pom_poko,problem,4
pom_poko,problems,4
pom_poko,proceedings,1
pom_poko,professor,1
pom_poko,profoundly,1
pom_poko,program,3
pom_poko,progress,1
pom_poko,project,6
pom_poko,promise,1
pom_poko,promoted,1
pom_poko,promotional,1
pom_poko,prone,2
pom_poko,proof,1
pom_poko,proper,1
pom_poko,property,1
pom_poko,proposal,2
pom_poko,propose,1
pom_poko,proposing,1
pom_poko,proposition,1
pom_poko,prosecution,1
pom_poko,prosperity,1
pom_poko,protect,1
pom_poko,proud,1
pom_poko,prove,2
pom_poko,provided,1
pom_poko,public,3
pom_poko,publicity,2
pom_poko,published,1
pom_poko,pulled,1
pom_poko,pulverize,1
pom_poko,pummeled,1
pom_poko,push,2
pom_poko,put,8
pom_poko,putting,1
pom_poko,quantities,1
pom_poko,quarrels,1
pom_poko,quest,1
pom_poko,question,1
pom_poko,quick,1
pom_poko,quickly,5
pom_poko,quit,1
pom_poko,quite,8
pom_poko,rabbits,1
pom_poko,raccoon,55
pom_poko,raccoons,113
pom_poko,raced,1
pom_poko,racoons,8
pom_poko,railed,1
pom_poko,rains,1
pom_poko,raise,1
pom_poko,raising,1
pom_poko,rally,1
pom_poko,ran,3
pom_poko,ranks,1
pom_poko,rapid,1
pom_poko,rate,1
pom_poko,rather,3
pom_poko,ratka,1
pom_poko,ravaged,1
pom_poko,re,46
pom_poko,reach,3
pom_poko,reached,2
pom_poko,reaction,1
pom_poko,read,1
pom_poko,ready,5
pom_poko,real,9
pom_poko,realised,1
pom_poko,realize,1
pom_poko,realized,2
pom_poko,really,9
pom_poko,rearrange,1
pom_poko,reason,2
pom_poko,rebels,3
pom_poko,recalling,1
pom_poko,received,3
pom_poko,recent,2
pom_poko,recently,1
pom_poko,recognition,1
pom_poko,red,7
pom_poko,redeye,1
pom_poko,reds,1
pom_poko,reduced,1
pom_poko,reducing,2
pom_poko,reenact,1
pom_poko,refrain,1
pom_poko,refuse,1
pom_poko,regimen,1
pom_poko,regret,1
pom_poko,regretted,1
pom_poko,regroup,1
pom_poko,relaxed,1
pom_poko,released,1
pom_poko,relies,1
pom_poko,relocation,1
pom_poko,remain,2
pom_poko,remaining,1
pom_poko,remains,1
pom_poko,remarkably,1
pom_poko,remember,6
pom_poko,reminds,1
pom_poko,remove,1
pom_poko,renown,1
pom_poko,renowned,1
pom_poko,rent,1
pom_poko,replace,1
pom_poko,replacement,1
pom_poko,replenish,1
pom_poko,report,3
pom_poko,reporter,1
pom_poko,representatives,1
pom_poko,request,1
pom_poko,requested,2
pom_poko,require,1
pom_poko,required,1
pom_poko,requires,3
pom_poko,rescue,1
pom_poko,research,2
pom_poko,researching,1
pom_poko,resentment,1
pom_poko,resident,1
pom_poko,residential,2
pom_poko,residents,3
pom_poko,respect,1
pom_poko,respected,1
pom_poko,respects,1
pom_poko,response,2
pom_poko,responsibility,2
pom_poko,responsible,10
pom_poko,restored,1
pom_poko,restraint,1
pom_poko,results,3
pom_poko,retracts,1
pom_poko,return,4
pom_poko,returned,1
pom_poko,reveal,1
pom_poko,revenge,2
pom_poko,reviewed,1
pom_poko,revive,1
pom_poko,rhymes,1
pom_poko,rich,1
pom_poko,rid,3
pom_poko,rig,1
pom_poko,right,25
pom_poko,riot,1
pom_poko,rip,1
pom_poko,rise,1
pom_poko,risk,2
pom_poko,risking,1
pom_poko,river,1
pom_poko,roaches,1
pom_poko,road,1
pom_poko,roads,2
pom_poko,roamed,1
pom_poko,robust,1
pom_poko,rock,1
pom_poko,romance,1
pom_poko,rose,2
pom_poko,rosy,1
pom_poko,round,1
pom_poko,rounded,1
pom_poko,rounding,1
pom_poko,rub,1
pom_poko,rudimentary,1
pom_poko,rule,1
pom_poko,run,1
pom_poko,ryûtarô,4
pom_poko,s,180
pom_poko,sacred,3
pom_poko,sacrifice,1
pom_poko,sacrificed,1
pom_poko,sad,2
pom_poko,sadness,1
pom_poko,sado,5
pom_poko,safe,1
pom_poko,safety,1
pom_poko,said,4
pom_poko,sail,3
pom_poko,sailed,2
pom_poko,salary,1
pom_poko,sale,1
pom_poko,same,3
pom_poko,samurai,2
pom_poko,sang,1
pom_poko,santa,1
pom_poko,sap,1
pom_poko,sasuke,7
pom_poko,save,4
pom_poko,saved,1
pom_poko,saving,1
pom_poko,saw,6
pom_poko,say,17
pom_poko,saying,5
pom_poko,sayings,1
pom_poko,scandals,1
pom_poko,scarce,2
pom_poko,scare,1
pom_poko,scared,1
pom_poko,scary,4
pom_poko,scene,1
pom_poko,science,1
pom_poko,scissors,1
pom_poko,scorpion,1
pom_poko,scrambled,1
pom_poko,scraps,1
pom_poko,scream,1
pom_poko,search,1
pom_poko,searching,3
pom_poko,seat,1
pom_poko,second,1
pom_poko,seconds,1
pom_poko,secret,5
pom_poko,section,4
pom_poko,see,30
pom_poko,seeds,1
pom_poko,seek,1
pom_poko,seem,4
pom_poko,seemed,2
pom_poko,seems,2
pom_poko,seen,5
pom_poko,seizaemon,1
pom_poko,selfish,2
pom_poko,sell,2
pom_poko,senba,2
pom_poko,send,2
pom_poko,sense,1
pom_poko,sensei,1
pom_poko,sent,1
pom_poko,series,1
pom_poko,serious,4
pom_poko,seriously,1
pom_poko,seriousness,1
pom_poko,service,1
pom_poko,set,3
pom_poko,setting,1
pom_poko,settle,1
pom_poko,severity,1
pom_poko,share,2
pom_poko,she,6
pom_poko,sheer,2
pom_poko,shikoku,15
pom_poko,shine,3
pom_poko,ship,7
pom_poko,shock,1
pom_poko,shocked,1
pom_poko,shoot,2
pom_poko,shortage,1
pom_poko,shot,3
pom_poko,should,21
pom_poko,show,6
pom_poko,showed,1
pom_poko,showing,1
pom_poko,shown,1
pom_poko,shows,1
pom_poko,shrank,1
pom_poko,shrine,7
pom_poko,shrines,2
pom_poko,shrink,1
pom_poko,shrinking,1
pom_poko,shrouded,1
pom_poko,shut,4
pom_poko,shōkichi,26
pom_poko,sick,1
pom_poko,side,9
pom_poko,sides,2
pom_poko,sight,1
pom_poko,signing,1
pom_poko,signs,1
pom_poko,silence,1
pom_poko,silent,1
pom_poko,similar,2
pom_poko,similarities,2
pom_poko,simple,2
pom_poko,simultaneously,1
pom_poko,since,4
pom_poko,sing,5
pom_poko,single,1
pom_poko,sir,5
pom_poko,sissy,2
pom_poko,sit,1
pom_poko,site,4
pom_poko,sites,3
pom_poko,sitting,1
pom_poko,situation,9
pom_poko,situations,1
pom_poko,six,1
pom_poko,sixth,1
pom_poko,skies,2
pom_poko,skilled,1
pom_poko,skills,13
pom_poko,skip,1
pom_poko,slated,1
pom_poko,slaughter,2
pom_poko,sleep,1
pom_poko,sly,3
pom_poko,small,2
pom_poko,smallest,1
pom_poko,smashed,1
pom_poko,smell,1
pom_poko,snack,2
pom_poko,snake,2
pom_poko,snakes,1
pom_poko,snapped,1
pom_poko,snow,6
pom_poko,snuck,1
pom_poko,so,74
pom_poko,soil,1
pom_poko,sold,3
pom_poko,solemn,1
pom_poko,solution,3
pom_poko,solve,1
pom_poko,some,34
pom_poko,somebody,3
pom_poko,somehow,4
pom_poko,someone,5
pom_poko,something,19
pom_poko,son,2
pom_poko,song,4
pom_poko,soon,16
pom_poko,soothe,1
pom_poko,sorry,5
pom_poko,sorts,1
pom_poko,sound,6
pom_poko,sounds,3
pom_poko,speak,1
pom_poko,special,3
pom_poko,species,1
pom_poko,spectacular,5
pom_poko,specter,8
pom_poko,specters,1
pom_poko,spector,9
pom_poko,spends,1
pom_poko,spent,3
pom_poko,spirit,6
pom_poko,spirits,5
pom_poko,spokesman,1
pom_poko,spring,2
pom_poko,springtime,2
pom_poko,sprinkled,1
pom_poko,squads,1
pom_poko,square,2
pom_poko,squeezed,1
pom_poko,staff,1
pom_poko,stage,3
pom_poko,staged,3
pom_poko,staging,1
pom_poko,stalling,1
pom_poko,stamina,1
pom_poko,stand,4
pom_poko,star,1
pom_poko,stars,3
pom_poko,start,3
pom_poko,started,5
pom_poko,starting,1
pom_poko,starved,1
pom_poko,state,1
pom_poko,stations,1
pom_poko,statue,1
pom_poko,statues,1
pom_poko,stay,7
pom_poko,stayed,1
pom_poko,staying,1
pom_poko,steady,1
pom_poko,steal,1
pom_poko,stealing,3
pom_poko,steam,1
pom_poko,step,1
pom_poko,steps,1
pom_poko,stick,1
pom_poko,still,10
pom_poko,stole,1
pom_poko,stolen,1
pom_poko,stomach,1
pom_poko,stood,1
pom_poko,stop,17
pom_poko,store,1
pom_poko,stories,3
pom_poko,story,1
pom_poko,strained,1
pom_poko,strange,4
pom_poko,streams,1
pom_poko,streets,2
pom_poko,strength,3
pom_poko,stress,2
pom_poko,stressed,1
pom_poko,stretch,2
pom_poko,strike,1
pom_poko,stripped,1
pom_poko,struck,1
pom_poko,struggle,1
pom_poko,struggled,1
pom_poko,students,6
pom_poko,study,2
pom_poko,stuff,1
pom_poko,stunned,1
pom_poko,stunt,2
pom_poko,stupid,7
pom_poko,subject,2
pom_poko,substantial,1
pom_poko,suburb,2
pom_poko,suburbs,1
pom_poko,succeed,1
pom_poko,success,5
pom_poko,successful,3
pom_poko,successfully,1
pom_poko,successor,2
pom_poko,such,12
pom_poko,suckers,1
pom_poko,sudden,3
pom_poko,suffer,2
pom_poko,suffered,1
pom_poko,suffering,1
pom_poko,suggested,1
pom_poko,suited,1
pom_poko,sum,1
pom_poko,summer,2
pom_poko,sun,1
pom_poko,superb,1
pom_poko,superstitious,1
pom_poko,supply,1
pom_poko,support,1
pom_poko,supposed,4
pom_poko,sure,11
pom_poko,surprise,2
pom_poko,surprised,1
pom_poko,surprisingly,1
pom_poko,survive,5
pom_poko,surviving,1
pom_poko,suspect,2
pom_poko,sustain,1
pom_poko,swankiest,1
pom_poko,swarms,1
pom_poko,swaying,1
pom_poko,swear,2
pom_poko,sweet,2
pom_poko,swiftly,2
pom_poko,switched,1
pom_poko,swollen,1
pom_poko,sword,2
pom_poko,t,4
pom_poko,ta,1
pom_poko,tabloids,1
pom_poko,tactics,1
pom_poko,tail,3
pom_poko,take,16
pom_poko,taken,1
pom_poko,takes,1
pom_poko,taking,2
pom_poko,talented,2
pom_poko,tales,3
pom_poko,talk,4
pom_poko,talking,2
pom_poko,tama,51
pom_poko,tamasaburô,14
pom_poko,taste,2
pom_poko,taught,1
pom_poko,taxi,1
pom_poko,taxing,1
pom_poko,teams,1
pom_poko,tease,1
pom_poko,techniques,2
pom_poko,technology,1
pom_poko,teeth,1
pom_poko,television,3
pom_poko,tell,9
pom_poko,temperature,1
pom_poko,temple,8
pom_poko,temples,1
pom_poko,tempura,6
pom_poko,tendency,1
pom_poko,tensions,1
pom_poko,terms,1
pom_poko,terrifying,1
pom_poko,territories,1
pom_poko,territory,1
pom_poko,test,2
pom_poko,tests,1
pom_poko,than,12
pom_poko,thank,7
pom_poko,thanks,1
pom_poko,that,194
pom_poko,the,628
pom_poko,theft,1
pom_poko,their,58
pom_poko,them,36
pom_poko,theme,5
pom_poko,themselves,6
pom_poko,then,37
pom_poko,theory,1
pom_poko,there,47
pom_poko,therefore,2
pom_poko,these,12
pom_poko,they,103
pom_poko,thing,4
pom_poko,things,11
pom_poko,think,39
pom_poko,this,81
pom_poko,those,19
pom_poko,though,1
pom_poko,thought,8
pom_poko,thoughts,1
pom_poko,thousands,1
pom_poko,threatening,1
pom_poko,three,8
pom_poko,through,5
pom_poko,throughout,1
pom_poko,throw,1
pom_poko,throwing,1
pom_poko,thunder,1
pom_poko,till,1
pom_poko,time,25
pom_poko,times,1
pom_poko,to,383
pom_poko,today,11
pom_poko,together,4
pom_poko,tokyo,9
pom_poko,told,2
pom_poko,tomorrow,3
pom_poko,tonight,3
pom_poko,too,28
pom_poko,took,4
pom_poko,tooth,1
pom_poko,top,1
pom_poko,touch,1
pom_poko,tour,1
pom_poko,toward,1
pom_poko,towards,3
pom_poko,town,4
pom_poko,tracks,1
pom_poko,tractor,1
pom_poko,traffic,1
pom_poko,tragic,1
pom_poko,trails,1
pom_poko,train,2
pom_poko,training,4
pom_poko,transform,27
pom_poko,transformation,20
pom_poko,transformed,3
pom_poko,transformers,1
pom_poko,transforming,22
pom_poko,traps,3
pom_poko,travel,3
pom_poko,traveled,1
pom_poko,treasure,1
pom_poko,tree,4
pom_poko,trees,7
pom_poko,trespassers,1
pom_poko,trespassing,1
pom_poko,trick,1
pom_poko,tricks,3
pom_poko,tried,5
pom_poko,trimmed,1
pom_poko,trip,3
pom_poko,tripled,1
pom_poko,triumph,1
pom_poko,trouble,2
pom_poko,troubles,1
pom_poko,truck,2
pom_poko,trucked,1
pom_poko,truckloads,1
pom_poko,trucks,1
pom_poko,true,6
pom_poko,truly,1
pom_poko,truth,1
pom_poko,try,6
pom_poko,trying,4
pom_poko,ttthere,1
pom_poko,ttthey,1
pom_poko,tune,1
pom_poko,turn,6
pom_poko,turned,2
pom_poko,turns,1
pom_poko,tv,3
pom_poko,twin,1
pom_poko,two,10
pom_poko,ufos,1
pom_poko,uh,10
pom_poko,uhhuh,5
pom_poko,ultimate,1
pom_poko,um,1
pom_poko,unable,5
pom_poko,unanimously,1
pom_poko,unauthorized,2
pom_poko,unbelievable,2
pom_poko,uncanny,1
pom_poko,under,2
pom_poko,underestimate,1
pom_poko,underestimated,1
pom_poko,understand,5
pom_poko,underway,1
pom_poko,unexpected,2
pom_poko,unfairness,1
pom_poko,unfamiliar,1
pom_poko,unfortunate,2
pom_poko,unfortunately,4
pom_poko,universe,1
pom_poko,unlike,2
pom_poko,unreal,1
pom_poko,unsolved,1
pom_poko,until,9
pom_poko,untouched,1
pom_poko,up,34
pom_poko,upon,2
pom_poko,upset,1
pom_poko,urban,1
pom_poko,urgent,1
pom_poko,us,45
pom_poko,use,8
pom_poko,used,6
pom_poko,using,2
pom_poko,usual,1
pom_poko,usually,1
pom_poko,utilize,1
pom_poko,vain,2
pom_poko,valley,1
pom_poko,value,1
pom_poko,vampire,1
pom_poko,van,1
pom_poko,various,3
pom_poko,ve,18
pom_poko,vengeance,1
pom_poko,ventured,1
pom_poko,very,8
pom_poko,victims,3
pom_poko,victory,4
pom_poko,videotape,1
pom_poko,viewers,2
pom_poko,violent,1
pom_poko,visibility,1
pom_poko,visit,1
pom_poko,voilà,1
pom_poko,volunteer,1
pom_poko,vote,1
pom_poko,vow,2
pom_poko,vowed,1
pom_poko,wahh,1
pom_poko,waist,1
pom_poko,wait,19
pom_poko,waited,2
pom_poko,waiting,1
pom_poko,walk,1
pom_poko,walking,2
pom_poko,wan,7
pom_poko,wandered,1
pom_poko,want,11
pom_poko,wanted,5
pom_poko,war,1
pom_poko,warfare,1
pom_poko,warned,1
pom_poko,warning,3
pom_poko,was,124
pom_poko,wasting,2
pom_poko,watch,5
pom_poko,watched,1
pom_poko,water,5
pom_poko,way,31
pom_poko,ways,1
pom_poko,we,198
pom_poko,weakness,1
pom_poko,wealth,1
pom_poko,weapons,1
pom_poko,weather,2
pom_poko,wee,1
pom_poko,weeks,2
pom_poko,weep,1
pom_poko,weird,2
pom_poko,welcome,2
pom_poko,well,22
pom_poko,went,6
pom_poko,were,79
pom_poko,what,81
pom_poko,whatever,2
pom_poko,when,19
pom_poko,whenever,3
