term_str,PC0,PC1,PC2,PC3,PC4
degrees,-6.9330134975671975e-06,-1.1269013116883966e-05,-1.567677891901671e-05,-5.395581578946012e-06,4.849045299738709e-07
deity,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
dekkai,-9.26081147313649e-06,-1.6652504432408434e-05,-3.465533999120327e-05,0.0001478683937888457,5.699887702503636e-06
delay,-9.86302365709979e-06,-1.771813657427942e-05,-3.2663945950492066e-05,0.00010020811846052625,7.41575092667426e-06
delayed,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
delaying,-9.087054360649138e-05,0.0002693627619092447,2.3540349416310747e-05,5.853475398129245e-06,-8.025388520734566e-07
deliberately,-1.212367631050126e-05,-2.1594885134669044e-05,-3.4222983124980485e-05,-3.9257749961790356e-05,-7.911901160925778e-05
delicately,-6.9330134975671975e-06,-1.1269013116883966e-05,-1.567677891901671e-05,-5.395581578946012e-06,4.849045299738709e-07
delicious,2.9640842910041987e-06,0.00014919211046292185,1.4269566399356912e-05,3.442063858342222e-06,0.00015092692769539664
delighted,-7.928414555518232e-06,-1.3576932814116903e-05,-1.7396337793243522e-05,-1.5298875400163303e-05,7.386564149070605e-07
delightful,-1.3448781392121486e-05,-2.6841766449556504e-05,6.739340773772872e-05,-4.798843324591713e-07,-2.281117468414665e-05
delinquent,-1.3516313335302705e-05,-2.3471221706768873e-05,-2.5632080018991468e-05,-2.161327764364611e-05,4.806315293169928e-08
deliver,-5.567731977077383e-05,-9.654353891691785e-05,-0.00010732632836033871,-9.096343448928556e-05,7.218455917882504e-07
delivered,-1.4126706248299061e-05,-2.4660952451792834e-05,-2.817691033326712e-05,-2.3580295744379044e-05,-2.0374923119433263e-06
delivery,-5.3689970957047186e-05,-9.20343233000171e-05,-0.00010577796732890448,-9.398890445785211e-05,6.0261122054188924e-06
demand,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
demanding,-5.642427208804733e-06,-9.974139249282562e-06,-1.2581648285484679e-05,-1.0366488919014261e-05,-2.811324870066748e-06
demolish,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
demon,-9.955402745018074e-05,-0.00021667857714173096,0.000944093097552155,0.0001143215118381696,-0.0002844157434217373
demons,-1.063732124464308e-05,-2.227021341454846e-05,7.310979060368942e-05,1.9780381042832674e-06,-2.0142887256128338e-05
demonstration,-8.880580170378807e-06,-1.545036241150551e-05,-1.993801265503276e-05,-2.010334334269196e-05,3.7575847299771247e-06
den,-7.116388390559208e-05,0.00019126032152436137,8.080403374201414e-06,-3.3276726180081314e-06,-2.664684095832116e-06
denied,-6.14860982919968e-06,-1.0383340289635185e-05,-1.2227400575357696e-05,-9.6991781550786e-06,1.1494490171491839e-06
denominator,-1.844582948760024e-05,-3.115002086890754e-05,-3.6682201726075445e-05,-2.909753446523766e-05,3.4483470514477897e-06
deny,-2.0621838852644863e-05,-4.565212751889621e-05,0.00021759152346170134,2.92961056389998e-05,-6.33506709358464e-05
depart,-1.6794723568017916e-05,-2.9585248124761638e-05,-4.445295717592306e-05,9.309426859358849e-05,4.238254235838293e-06
departed,-9.143576287114907e-06,-1.6007694332427363e-05,-1.872699727328364e-05,-1.5612015584422796e-05,-2.0552120060242247e-06
departing,-1.066205353886026e-05,-1.8461546683852692e-05,-2.5069195301120304e-05,-1.826629642230344e-05,-2.880976752575041e-05
department,-0.00014010294547988177,0.00038528171998952407,5.256526764587415e-05,-4.961423709939725e-06,8.146818502017435e-05
departs,-5.642427208804733e-06,-9.974139249282562e-06,-1.2581648285484679e-05,-1.0366488919014261e-05,-2.811324870066748e-06
departure,-6.937211175242993e-05,0.00012891467963406858,-2.1066545824763145e-05,-2.365934703125848e-05,-2.324713355935895e-05
depending,0.00026958404360068465,6.65875448184531e-05,1.5864680906217314e-05,4.703955265262216e-06,-5.894113130304348e-07
depends,-8.74041997539093e-06,-1.5985066980022223e-05,-2.5230472845474876e-05,-3.927539897991643e-05,-6.82057268275537e-05
depressing,-1.2165190343451038e-05,-2.2826604861845053e-05,3.628662681796805e-06,-3.123897022880664e-05,8.907756196962389e-05
depression,-8.146620737475616e-06,-1.3748616749656426e-05,-1.8670095119593973e-05,-1.2801145038955985e-05,3.570480659636577e-06
der,-7.928414555518232e-06,-1.3576932814116903e-05,-1.7396337793243522e-05,-1.5298875400163303e-05,7.386564149070605e-07
deranged,0.00026958404360068465,6.65875448184531e-05,1.5864680906217314e-05,4.703955265262216e-06,-5.894113130304348e-07
descend,-7.701796971081028e-06,-1.3302071444386119e-05,-2.118298283289703e-05,-1.3966243667949624e-05,-3.909604535379733e-05
descended,-5.642427208804733e-06,-9.974139249282562e-06,-1.2581648285484679e-05,-1.0366488919014261e-05,-2.811324870066748e-06
describe,-5.642427208804733e-06,-9.974139249282562e-06,-1.2581648285484679e-05,-1.0366488919014261e-05,-2.811324870066748e-06
desert,-6.9330134975671975e-06,-1.1269013116883966e-05,-1.567677891901671e-05,-5.395581578946012e-06,4.849045299738709e-07
deserted,-6.9330134975671975e-06,-1.1269013116883966e-05,-1.567677891901671e-05,-5.395581578946012e-06,4.849045299738709e-07
deserve,-8.74041997539093e-06,-1.5985066980022223e-05,-2.5230472845474876e-05,-3.927539897991643e-05,-6.82057268275537e-05
deserved,-8.267534381846967e-06,-1.6203686107325783e-05,2.4208694940973432e-05,-1.8435669289966875e-05,0.0001120928157491574
design,-0.00012056454503880232,-0.0002051248752028644,-0.00026556740036413987,-0.00021498669577287504,1.0876309459546798e-05
designed,-5.642427208804733e-06,-9.974139249282562e-06,-1.2581648285484679e-05,-1.0366488919014261e-05,-2.811324870066748e-06
designer,-1.261957506442302e-05,-2.1353032806925732e-05,-2.6785975094971186e-05,-1.838751521855741e-05,7.28232649993869e-07
designing,-7.928414555518232e-06,-1.3576932814116903e-05,-1.7396337793243522e-05,-1.5298875400163303e-05,7.386564149070605e-07
desire,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
desk,-1.3479279715175614e-05,-2.3114850740342877e-05,-3.05634194829863e-05,-2.60482509827197e-05,5.801132182103742e-06
despair,-8.74041997539093e-06,-1.5985066980022223e-05,-2.5230472845474876e-05,-3.927539897991643e-05,-6.82057268275537e-05
desperate,-1.4547180548064773e-05,-2.531787054228512e-05,-3.338218515696512e-05,-3.0153507283530595e-05,6.272434918825668e-06
desperately,-1.1999747256054346e-05,-2.1401213058813943e-05,-3.2721163520107225e-05,-3.806203839798969e-05,-6.0089690001937355e-05
despite,-2.4692952583437884e-05,-4.426175839075493e-05,-5.786242959699108e-05,-7.179253995658942e-05,2.614444201233399e-05
dessau,-1.5856829111036465e-05,-2.7153865628233805e-05,-3.4792675586487044e-05,-3.0597750800326606e-05,1.477312829814121e-06
dessert,-7.928414555518232e-06,-1.3576932814116903e-05,-1.7396337793243522e-05,-1.5298875400163303e-05,7.386564149070605e-07
destination,-8.23098419447839e-06,-1.4753919463583356e-05,-1.928747653232824e-05,-2.3930846652193872e-05,8.714814004110368e-06
destined,-1.7203867314280817e-05,-2.96275348522312e-05,-4.406576224277032e-05,-3.187666541441155e-05,-5.711032578868317e-05
destiny,-1.3999816229537577e-05,-2.4517160990610995e-05,-3.4173450667737076e-05,-2.5585487111280287e-05,-3.2973350620041516e-05
destroy,-2.8482782904287467e-05,-4.9798257484267225e-05,-7.369039138351228e-05,-5.961301369025332e-05,-8.529367196730419e-05
destroyed,-6.391323993614121e-05,-0.00011249689002077115,-0.0001997561792326913,0.00035089050500859296,-0.00015006198318988178
destroying,-1.6398437808172763e-05,-2.9393671262594762e-05,-1.9280950931362894e-05,-3.282092614717527e-05,1.8172578670012412e-05
destruction,-2.207279135992058e-05,-3.9074955930410606e-05,-6.494915818727268e-05,0.00010945435610076456,-6.591408745285407e-06
destructive,-9.26081147313649e-06,-1.6652504432408434e-05,-3.465533999120327e-05,0.0001478683937888457,5.699887702503636e-06
detail,-8.23098419447839e-06,-1.4753919463583356e-05,-1.928747653232824e-05,-2.3930846652193872e-05,8.714814004110368e-06
details,-1.063732124464308e-05,-2.227021341454846e-05,7.310979060368942e-05,1.9780381042832674e-06,-2.0142887256128338e-05
determination,-6.9330134975671975e-06,-1.1269013116883966e-05,-1.567677891901671e-05,-5.395581578946012e-06,4.849045299738709e-07
determine,-6.9330134975671975e-06,-1.1269013116883966e-05,-1.567677891901671e-05,-5.395581578946012e-06,4.849045299738709e-07
determined,-7.701796971081028e-06,-1.3302071444386119e-05,-2.118298283289703e-05,-1.3966243667949624e-05,-3.909604535379733e-05
devastated,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
devastation,-8.23098419447839e-06,-1.4753919463583356e-05,-1.928747653232824e-05,-2.3930846652193872e-05,8.714814004110368e-06
develop,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
developed,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
developers,-2.88084446806784e-05,-5.163871812254903e-05,-6.750616786315835e-05,-8.375796328269033e-05,3.0501849014390653e-05
developing,-1.229721965839936e-05,-2.076668057927037e-05,-2.4454801150715392e-05,-1.93983563101572e-05,2.2988980342983678e-06
development,-6.173238145859737e-05,-0.0001106543959768922,-0.000144656073992484,-0.0001794813498914816,6.536110503083775e-05
devil,-5.642427208804733e-06,-9.974139249282562e-06,-1.2581648285484679e-05,-1.0366488919014261e-05,-2.811324870066748e-06
devonian,0.0005391680872013952,0.00013317508963691264,3.172936181243615e-05,9.407910530524878e-06,-1.1788226260609245e-06
devonynchus,0.0005391680872013952,0.00013317508963691264,3.172936181243615e-05,9.407910530524878e-06,-1.1788226260609245e-06
devote,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
devoted,-8.74041997539093e-06,-1.5985066980022223e-05,-2.5230472845474876e-05,-3.927539897991643e-05,-6.82057268275537e-05
devoting,-8.74041997539093e-06,-1.5985066980022223e-05,-2.5230472845474876e-05,-3.927539897991643e-05,-6.82057268275537e-05
devotion,-2.622125992617572e-05,-4.795520094007201e-05,-7.569141853643307e-05,-0.00011782619693976245,-0.00020461718048268393
dew,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
diagnosed,-6.14860982919968e-06,-1.0383340289635185e-05,-1.2227400575357696e-05,-9.6991781550786e-06,1.1494490171491839e-06
dial,-1.0310919426322431e-05,-2.2826063759448104e-05,0.00010879576173085067,1.46480528194999e-05,-3.16753354679232e-05
dialogue,-1.229721965839936e-05,-2.076668057927037e-05,-2.4454801150715392e-05,-1.93983563101572e-05,2.2988980342983678e-06
dials,-6.7581566676507335e-06,-1.1735610853383372e-05,-1.2816040009494569e-05,-1.0806638821822074e-05,2.4031576465851683e-08
diarreah,-2.3982628957404064e-05,-3.8394226079278086e-05,-5.6224958887336086e-05,-6.0417356675467754e-05,1.591274499023194e-05
diarrhea,-1.1991314478701353e-05,-1.919711303963796e-05,-2.8112479443666467e-05,-3.0208678337732173e-05,7.956372495115524e-06
dictionary,-7.928414555518232e-06,-1.3576932814116903e-05,-1.7396337793243522e-05,-1.5298875400163303e-05,7.386564149070605e-07
did,-0.0,-0.0,0.0,-0.0,-0.0
didarabotchi,-2.256970883522016e-05,-3.989655699713246e-05,-5.032659314194148e-05,-4.146595567605934e-05,-1.1245299480267606e-05
didn,-7.000084868136383e-05,-0.0001487760342991973,0.0005527248028728581,1.0430294052119204e-05,0.0001904718192357733
didntcha,-6.14860982919968e-06,-1.0383340289635185e-05,-1.2227400575357696e-05,-9.6991781550786e-06,1.1494490171491839e-06
didst,-6.9330134975671975e-06,-1.1269013116883966e-05,-1.567677891901671e-05,-5.395581578946012e-06,4.849045299738709e-07
die,-7.338499397575409e-06,-1.2101224979339201e-05,-2.490587041765056e-05,-1.2770757117072173e-05,-3.810260239150013e-05
died,-5.0444326864227484e-05,-8.448062664841048e-05,-0.00012867173271163482,2.6352942993031606e-05,5.039458720791298e-07
dies,-0.00011539628443333327,0.00029531383906865343,8.364266304105515e-05,9.332661287921094e-06,-2.1067120544238725e-05
difference,-1.0310919426322431e-05,-2.2826063759448104e-05,0.00010879576173085067,1.46480528194999e-05,-3.16753354679232e-05
different,-2.7033871229965284e-05,-4.751450251623967e-05,-6.779123981844435e-05,-7.859269107835114e-05,-9.584699713012672e-05
difficult,-3.502132902807553e-05,2.8198368818194775e-05,5.7502867579629765e-06,1.3532832558483782e-05,1.984574395042121e-05
difficulty,-6.9330134975671975e-06,-1.1269013116883966e-05,-1.567677891901671e-05,-5.395581578946012e-06,4.849045299738709e-07
dig,-8.23098419447839e-06,-1.4753919463583356e-05,-1.928747653232824e-05,-2.3930846652193872e-05,8.714814004110368e-06
digging,-1.1362143962084752e-05,-1.9934892676460057e-05,-3.456901055548231e-05,0.00010187913539109682,5.050361614922518e-06
dignity,-6.9330134975671975e-06,-1.1269013116883966e-05,-1.567677891901671e-05,-5.395581578946012e-06,4.849045299738709e-07
dillydallying,-6.7581566676507335e-06,-1.1735610853383372e-05,-1.2816040009494569e-05,-1.0806638821822074e-05,2.4031576465851683e-08
dime,-9.130630332000836e-06,-1.7387200173596335e-05,1.073947757633283e-05,-2.2416259775831885e-05,8.586462589062615e-05
dinner,9.85112943964083e-05,4.842972575289761e-07,-2.4603983556174895e-05,3.943268989698253e-05,2.9882520831225895e-05
dipnorhynchus,0.0005391680872013952,0.00013317508963691264,3.172936181243615e-05,9.407910530524878e-06,-1.1788226260609245e-06
direct,-1.1991314478701353e-05,-1.919711303963796e-05,-2.8112479443666467e-05,-3.0208678337732173e-05,7.956372495115524e-06
direction,-2.5744789027547024e-05,-4.471317650069845e-05,-7.883715425640339e-05,0.00018447999406094465,-6.653397873346045e-06
directions,-8.267534381846967e-06,-1.6203686107325783e-05,2.4208694940973432e-05,-1.8435669289966875e-05,0.0001120928157491574
dirigible,-6.758156667651842e-05,-0.00011735610853385288,-0.0001281604000949666,-0.0001080663882182383,2.403157646584535e-07
dirigibles,-6.7581566676507335e-06,-1.1735610853383372e-05,-1.2816040009494569e-05,-1.0806638821822074e-05,2.4031576465851683e-08
dirt,-2.4303430389253202e-05,-4.4584223614842394e-05,-2.4814596896350492e-05,-6.652981204070963e-05,0.0001019293062856162
dirty,-7.012579429431637e-05,4.207067899241274e-05,6.656572704981706e-05,-3.2663640854218205e-05,6.94011556387878e-05
dirtyminded,-6.14860982919968e-06,-1.0383340289635185e-05,-1.2227400575357696e-05,-9.6991781550786e-06,1.1494490171491839e-06
disagreeable,-7.701796971081028e-06,-1.3302071444386119e-05,-2.118298283289703e-05,-1.3966243667949624e-05,-3.909604535379733e-05
disappear,-1.826126066400167e-05,-3.477440034719267e-05,2.147895515266566e-05,-4.483251955166377e-05,0.0001717292517812523
disappeared,-5.5887053689600084e-05,0.0001056757039335069,-1.702104825273617e-05,-1.90319635680517e-05,-2.025161793199019e-05
disappearing,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
disappears,-1.1079200281734792e-05,-2.0601053604713074e-05,8.400379410885348e-06,-2.1561829482813368e-05,8.266940950570928e-05
disappointed,0.00026958404360068465,6.65875448184531e-05,1.5864680906217314e-05,4.703955265262216e-06,-5.894113130304348e-07
disaster,-8.23098419447839e-06,-1.4753919463583356e-05,-1.928747653232824e-05,-2.3930846652193872e-05,8.714814004110368e-06
disastrous,-6.14860982919968e-06,-1.0383340289635185e-05,-1.2227400575357696e-05,-9.6991781550786e-06,1.1494490171491839e-06
disbanded,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
discipline,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
disco,-6.7581566676507335e-06,-1.1735610853383372e-05,-1.2816040009494569e-05,-1.0806638821822074e-05,2.4031576465851683e-08
discover,-1.2643980360645168e-05,-2.239244448953229e-05,-3.5053573326801e-05,7.395333633148424e-05,1.7001114614428466e-06
discovered,-9.640604258222515e-06,-1.6978213174507817e-05,-2.0454042876625113e-05,-1.9343314782277983e-05,9.164916005302939e-07
discovery,-9.26081147313649e-06,-1.6652504432408434e-05,-3.465533999120327e-05,0.0001478683937888457,5.699887702503636e-06
discretion,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
discuss,-1.187636131783639e-05,-1.959440491397013e-05,-2.7839564683582004e-05,-3.10970934712147e-05,9.079571037688768e-06
discussing,-7.268236115733743e-05,0.0001888064691729361,1.7382053463647604e-06,-5.981953455888753e-06,-2.941923961555831e-05
discussion,-8.23098419447839e-06,-1.4753919463583356e-05,-1.928747653232824e-05,-2.3930846652193872e-05,8.714814004110368e-06
discussions,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
disease,-9.83936990360684e-06,-1.71627247775491e-05,-2.489636645443694e-05,-1.7941751686813732e-05,-3.090041891993641e-05
disguise,-2.584284371102886e-05,-5.5931830867147934e-05,0.00023355100160014043,2.3579535218799285e-05,-6.685453392638045e-05
disguised,-2.2033986112035345e-05,-4.594034933863014e-05,0.00013488807994049484,0.000130632326028017,-4.2508831822575555e-05
disgust,-9.26081147313649e-06,-1.6652504432408434e-05,-3.465533999120327e-05,0.0001478683937888457,5.699887702503636e-06
disgusted,-1.0310919426322431e-05,-2.2826063759448104e-05,0.00010879576173085067,1.46480528194999e-05,-3.16753354679232e-05
disgusting,0.00038536369914994524,7.430112329454353e-05,5.9096244627110064e-05,-2.0250171441703398e-05,0.00016443417421182216
dish,-1.1991314478701353e-05,-1.919711303963796e-05,-2.8112479443666467e-05,-3.0208678337732173e-05,7.956372495115524e-06
dishwasher,-9.26081147313649e-06,-1.6652504432408434e-05,-3.465533999120327e-05,0.0001478683937888457,5.699887702503636e-06
disintegrate,-5.642427208804733e-06,-9.974139249282562e-06,-1.2581648285484679e-05,-1.0366488919014261e-05,-2.811324870066748e-06
dislike,-5.642427208804733e-06,-9.974139249282562e-06,-1.2581648285484679e-05,-1.0366488919014261e-05,-2.811324870066748e-06
disobedience,-8.74041997539093e-06,-1.5985066980022223e-05,-2.5230472845474876e-05,-3.927539897991643e-05,-6.82057268275537e-05
disobedient,-7.701796971081028e-06,-1.3302071444386119e-05,-2.118298283289703e-05,-1.3966243667949624e-05,-3.909604535379733e-05
